,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
7445,17232883,male,35,186.0,88.0,20.0,97.0,40.4,101.0
7446,18541909,female,72,182.0,81.0,18.0,95.0,40.4,98.0
7447,16384252,male,55,172.0,73.0,17.0,89.0,40.3,76.0
7448,14884928,male,63,180.0,88.0,24.0,114.0,40.7,215.0
7449,16786813,male,75,178.0,79.0,2.0,76.0,38.2,7.0
7450,10047498,male,34,197.0,92.0,14.0,103.0,40.3,84.0
7451,13541758,male,57,204.0,114.0,11.0,82.0,39.5,48.0
7452,15134191,male,52,185.0,92.0,7.0,94.0,39.5,38.0
7453,14060949,female,30,165.0,60.0,11.0,90.0,40.0,49.0
7454,11701631,male,47,183.0,83.0,13.0,91.0,40.4,60.0
7455,13303459,female,41,150.0,52.0,13.0,92.0,40.5,65.0
7456,18592462,female,53,168.0,66.0,11.0,86.0,40.0,48.0
7457,15394963,male,42,177.0,77.0,14.0,99.0,40.3,76.0
7458,13473147,female,44,167.0,68.0,15.0,93.0,40.1,74.0
7459,10259605,female,20,147.0,47.0,5.0,91.0,39.1,23.0
7460,11903603,female,37,179.0,71.0,19.0,99.0,40.8,102.0
7461,13415763,male,44,174.0,71.0,11.0,80.0,39.9,28.0
7462,11161025,female,35,165.0,66.0,13.0,98.0,40.1,69.0
7463,13072393,male,51,185.0,88.0,2.0,75.0,38.1,5.0
7464,15295313,female,54,174.0,69.0,7.0,78.0,39.6,24.0
7465,11488469,male,22,168.0,66.0,25.0,107.0,40.8,136.0
7466,11555313,female,34,171.0,69.0,26.0,96.0,40.8,131.0
7467,16469424,female,30,151.0,54.0,9.0,93.0,39.7,44.0
7468,10431534,male,78,182.0,87.0,1.0,79.0,37.5,4.0
7469,10418794,male,40,179.0,86.0,10.0,97.0,39.9,52.0
7470,10229498,female,62,185.0,85.0,16.0,98.0,40.3,88.0
7471,18448095,male,55,206.0,108.0,27.0,101.0,40.7,190.0
7472,17470650,male,28,175.0,74.0,23.0,107.0,40.7,136.0
7473,14675975,female,30,157.0,62.0,20.0,98.0,40.5,106.0
7474,11547074,male,37,189.0,94.0,3.0,91.0,38.7,13.0
7475,14551269,female,76,161.0,63.0,26.0,103.0,41.0,172.0
7476,13680120,female,54,155.0,60.0,19.0,110.0,40.4,133.0
7477,19715205,male,31,184.0,80.0,18.0,93.0,40.7,73.0
7478,17892770,female,20,158.0,54.0,3.0,81.0,38.1,10.0
7479,15788347,female,24,176.0,68.0,28.0,108.0,40.4,172.0
7480,10976200,male,34,177.0,75.0,23.0,101.0,40.8,122.0
7481,18199298,male,76,189.0,90.0,17.0,99.0,40.6,125.0
7482,17119003,male,20,176.0,75.0,6.0,83.0,39.1,12.0
7483,19716425,male,54,181.0,81.0,18.0,105.0,40.6,126.0
7484,15687807,male,44,185.0,87.0,12.0,95.0,39.9,62.0
7485,19087984,male,25,184.0,83.0,28.0,107.0,40.8,167.0
7486,11930519,female,41,172.0,67.0,1.0,77.0,38.5,3.0
7487,14700038,male,36,181.0,84.0,19.0,101.0,40.2,107.0
7488,14304931,male,54,197.0,104.0,10.0,96.0,39.8,62.0
7489,11693719,female,57,178.0,75.0,7.0,91.0,39.4,34.0
7490,14594944,male,33,185.0,81.0,8.0,77.0,39.1,14.0
7491,17536268,male,64,180.0,87.0,1.0,78.0,37.7,4.0
7492,15540014,male,61,172.0,80.0,3.0,89.0,38.8,15.0
7493,10145188,male,77,166.0,66.0,25.0,109.0,40.4,210.0
7494,16002595,female,20,165.0,68.0,4.0,79.0,38.7,12.0
7495,19135706,female,23,161.0,59.0,16.0,93.0,40.1,75.0
7496,12957085,female,20,166.0,65.0,20.0,97.0,40.5,99.0
7497,12150676,female,65,178.0,82.0,2.0,79.0,38.1,7.0
7498,18256462,male,31,167.0,67.0,24.0,107.0,40.5,142.0
7499,17430067,male,29,183.0,78.0,22.0,93.0,40.6,87.0
7500,10485333,male,39,188.0,92.0,10.0,101.0,39.8,59.0
7501,11706516,female,20,177.0,69.0,5.0,88.0,38.8,20.0
7502,10048606,female,49,167.0,68.0,29.0,107.0,40.9,188.0
7503,10512468,male,71,191.0,91.0,12.0,87.0,39.8,64.0
7504,15976645,female,38,167.0,65.0,23.0,97.0,40.6,121.0
7505,13137077,male,50,195.0,95.0,4.0,73.0,38.7,9.0
7506,14089975,male,38,180.0,87.0,15.0,90.0,40.2,62.0
7507,11527139,female,29,158.0,51.0,28.0,114.0,40.8,199.0
7508,17385577,male,45,177.0,85.0,7.0,89.0,39.5,30.0
7509,17816381,female,37,170.0,73.0,7.0,88.0,39.5,29.0
7510,18494667,male,24,195.0,92.0,10.0,93.0,39.8,40.0
7511,18940241,male,71,186.0,87.0,7.0,82.0,39.6,31.0
7512,19164277,male,70,192.0,98.0,3.0,76.0,39.0,11.0
7513,18473340,male,72,176.0,78.0,6.0,91.0,39.0,34.0
7514,17157866,female,34,162.0,57.0,22.0,96.0,41.0,114.0
7515,19238987,female,47,168.0,66.0,23.0,104.0,40.4,142.0
7516,16771018,female,76,158.0,57.0,24.0,106.0,40.3,168.0
7517,15643866,male,21,195.0,97.0,21.0,100.0,40.8,105.0
7518,13016850,male,41,163.0,66.0,19.0,101.0,40.3,104.0
7519,12498927,male,36,195.0,94.0,3.0,86.0,38.7,11.0
7520,10158414,female,63,161.0,57.0,11.0,89.0,40.1,55.0
7521,14738987,male,21,161.0,69.0,20.0,96.0,40.4,76.0
7522,17567689,female,58,168.0,71.0,10.0,90.0,40.0,48.0
7523,19567045,male,24,180.0,78.0,22.0,101.0,40.5,108.0
7524,14102172,male,37,189.0,89.0,9.0,91.0,39.7,38.0
7525,13171871,female,55,169.0,67.0,21.0,102.0,40.6,128.0
7526,16819064,male,25,200.0,100.0,1.0,89.0,37.7,4.0
7527,10578948,male,26,173.0,76.0,21.0,102.0,40.2,107.0
7528,10695412,male,38,179.0,88.0,11.0,90.0,39.8,45.0
7529,12116349,male,46,203.0,107.0,6.0,82.0,39.4,22.0
7530,12005008,male,56,190.0,91.0,12.0,86.0,39.9,54.0
7531,11578081,male,37,191.0,95.0,14.0,91.0,39.8,61.0
7532,11209964,male,35,201.0,108.0,10.0,95.0,39.5,52.0
7533,15994069,male,43,178.0,86.0,4.0,86.0,39.0,15.0
7534,17761176,male,22,191.0,92.0,2.0,84.0,38.1,5.0
7535,19099859,male,65,184.0,87.0,27.0,104.0,40.6,203.0
7536,16062868,female,45,173.0,70.0,12.0,90.0,39.8,55.0
7537,15615456,female,38,156.0,57.0,11.0,87.0,39.9,47.0
7538,14536102,male,45,184.0,85.0,16.0,91.0,39.9,73.0
7539,16811918,male,22,180.0,82.0,14.0,97.0,40.0,60.0
7540,18404079,male,41,193.0,98.0,5.0,85.0,39.3,19.0
7541,11336771,female,27,179.0,72.0,28.0,105.0,40.9,163.0
7542,18503945,male,52,173.0,73.0,25.0,107.0,41.0,176.0
7543,19949758,male,20,178.0,82.0,10.0,84.0,39.7,22.0
7544,16096592,male,25,180.0,83.0,17.0,95.0,41.0,71.0
7545,19976655,female,75,158.0,57.0,12.0,87.0,40.0,60.0
7546,13774538,male,77,191.0,93.0,16.0,91.0,40.3,100.0
7547,13159249,female,35,157.0,52.0,9.0,89.0,39.7,41.0
7548,10837793,male,20,184.0,85.0,13.0,97.0,40.1,55.0
7549,15429494,male,37,185.0,83.0,26.0,106.0,41.0,166.0
7550,11027619,female,30,166.0,64.0,7.0,86.0,39.3,28.0
7551,11310667,female,40,164.0,62.0,17.0,98.0,40.2,93.0
7552,13315538,male,54,166.0,70.0,18.0,99.0,40.4,106.0
7553,10517946,male,23,164.0,64.0,22.0,99.0,40.9,94.0
7554,15413243,female,73,185.0,88.0,14.0,87.0,39.9,63.0
7555,17688981,female,68,174.0,74.0,8.0,84.0,39.6,34.0
7556,12598568,female,44,169.0,68.0,10.0,83.0,39.8,38.0
7557,18390425,male,77,167.0,72.0,8.0,83.0,39.7,37.0
7558,16405593,female,38,164.0,61.0,20.0,94.0,40.6,100.0
7559,17172124,male,63,174.0,76.0,11.0,90.0,40.0,56.0
7560,14442069,female,27,168.0,72.0,19.0,106.0,40.7,113.0
7561,17705211,male,59,202.0,107.0,6.0,88.0,39.0,32.0
7562,11400046,male,36,181.0,81.0,21.0,104.0,40.5,126.0
7563,19900327,male,35,165.0,69.0,9.0,98.0,39.7,43.0
7564,15642160,female,45,161.0,61.0,10.0,93.0,40.0,50.0
7565,14401510,female,64,182.0,78.0,8.0,97.0,39.4,44.0
7566,15564730,female,37,172.0,67.0,9.0,86.0,40.1,36.0
7567,16037709,male,46,179.0,79.0,17.0,106.0,40.4,115.0
7568,15615006,female,31,168.0,67.0,13.0,96.0,39.9,65.0
7569,18695655,male,33,187.0,83.0,2.0,82.0,38.2,5.0
7570,11030752,male,33,184.0,81.0,13.0,91.0,40.0,51.0
7571,12655008,male,21,182.0,85.0,15.0,93.0,40.6,56.0
7572,10559626,female,38,176.0,67.0,3.0,87.0,39.0,13.0
7573,15701030,female,31,177.0,71.0,2.0,85.0,37.2,8.0
7574,19281057,female,33,161.0,56.0,28.0,108.0,41.4,182.0
7575,10182290,male,42,186.0,84.0,7.0,87.0,39.7,27.0
7576,16514801,female,74,165.0,68.0,29.0,106.0,41.0,198.0
7577,15810776,female,25,157.0,55.0,15.0,100.0,40.3,82.0
7578,18372001,female,59,167.0,63.0,4.0,78.0,38.5,15.0
7579,14723572,female,31,159.0,59.0,2.0,81.0,38.2,7.0
7580,17075405,male,37,196.0,91.0,10.0,92.0,40.0,45.0
7581,12747945,female,21,169.0,70.0,14.0,98.0,40.3,70.0
7582,16323947,male,76,182.0,91.0,6.0,90.0,39.5,36.0
7583,11824872,female,72,176.0,75.0,29.0,106.0,40.9,194.0
7584,18169479,female,71,172.0,71.0,17.0,109.0,40.6,120.0
7585,13191605,female,73,162.0,67.0,4.0,83.0,39.2,17.0
7586,19760911,male,31,187.0,82.0,27.0,105.0,40.5,160.0
7587,16723220,female,26,161.0,57.0,3.0,92.0,38.3,14.0
7588,10876168,female,39,169.0,65.0,18.0,91.0,40.3,84.0
7589,13777024,male,66,172.0,77.0,18.0,97.0,40.6,113.0
7590,13506135,female,21,156.0,60.0,17.0,91.0,40.2,75.0
7591,17238178,male,32,190.0,85.0,8.0,92.0,39.3,33.0
7592,18089884,female,41,172.0,74.0,24.0,98.0,40.8,127.0
7593,19291130,female,27,158.0,56.0,14.0,96.0,39.8,71.0
7594,19730126,male,47,182.0,82.0,19.0,104.0,40.3,124.0
7595,19987050,female,42,166.0,69.0,21.0,103.0,40.7,125.0
7596,13000210,female,40,177.0,71.0,21.0,107.0,40.4,132.0
7597,18611096,male,44,197.0,98.0,20.0,100.0,40.5,123.0
7598,12281044,female,57,157.0,54.0,6.0,92.0,39.2,31.0
7599,15239512,male,20,173.0,74.0,25.0,100.0,40.6,112.0
7600,13235496,female,33,173.0,66.0,19.0,99.0,40.4,102.0
7601,11601439,male,57,191.0,95.0,23.0,98.0,40.5,147.0
7602,13345188,male,70,197.0,103.0,21.0,106.0,40.5,177.0
7603,18854408,female,24,163.0,59.0,11.0,92.0,39.9,50.0
7604,12510878,female,57,175.0,70.0,18.0,94.0,40.3,94.0
7605,10109177,female,63,160.0,61.0,10.0,89.0,40.1,49.0
7606,13651231,female,20,177.0,70.0,12.0,97.0,39.8,59.0
7607,10932302,female,38,153.0,53.0,6.0,87.0,39.5,26.0
7608,10812976,female,20,158.0,56.0,21.0,105.0,40.1,125.0
7609,13639778,female,24,169.0,59.0,25.0,111.0,40.7,165.0
7610,10786710,male,71,181.0,84.0,15.0,99.0,39.9,105.0
7611,16183915,male,69,197.0,98.0,18.0,93.0,40.7,113.0
7612,17410010,male,77,176.0,82.0,23.0,99.0,40.6,167.0
7613,16662290,male,28,178.0,77.0,22.0,99.0,40.4,105.0
7614,11273741,male,48,185.0,82.0,8.0,85.0,39.3,30.0
7615,11356595,female,38,169.0,66.0,5.0,96.0,39.2,26.0
7616,11306090,male,42,186.0,84.0,18.0,91.0,40.1,79.0
7617,15344392,female,67,169.0,71.0,24.0,107.0,40.6,163.0
7618,12300944,female,56,183.0,80.0,21.0,97.0,40.4,113.0
7619,17946119,male,27,177.0,82.0,11.0,79.0,39.9,20.0
7620,14402384,female,26,160.0,56.0,12.0,97.0,40.3,62.0
7621,10872942,female,72,145.0,49.0,25.0,109.0,40.6,184.0
7622,12107751,female,31,173.0,70.0,6.0,84.0,39.2,22.0
7623,19715782,female,74,171.0,69.0,3.0,90.0,38.6,15.0
7624,18136071,male,29,159.0,67.0,16.0,97.0,40.0,69.0
7625,15755174,female,32,172.0,65.0,7.0,83.0,39.6,26.0
7626,18193088,male,30,183.0,83.0,30.0,97.0,41.3,141.0
7627,10327365,male,79,179.0,85.0,8.0,89.0,39.6,47.0
7628,14450070,male,25,176.0,73.0,1.0,83.0,37.3,2.0
7629,14156535,male,23,193.0,93.0,6.0,84.0,38.9,16.0
7630,12857174,male,63,171.0,75.0,22.0,107.0,40.6,168.0
7631,11539740,male,39,190.0,91.0,19.0,112.0,40.4,144.0
7632,18707226,female,25,155.0,56.0,16.0,95.0,40.9,79.0
7633,17120164,female,27,150.0,56.0,22.0,92.0,40.5,103.0
7634,11522341,male,51,192.0,90.0,10.0,89.0,39.9,47.0
7635,17316651,male,54,184.0,84.0,13.0,89.0,40.2,61.0
7636,17916473,female,35,158.0,49.0,29.0,110.0,40.8,198.0
7637,13087084,female,23,153.0,51.0,26.0,109.0,40.6,169.0
7638,10319374,male,24,194.0,94.0,17.0,106.0,40.3,102.0
7639,13313498,female,43,172.0,67.0,4.0,85.0,39.2,16.0
7640,19358330,male,37,180.0,85.0,22.0,96.0,40.8,108.0
7641,16312452,male,40,203.0,104.0,18.0,108.0,40.5,131.0
7642,10528059,female,34,165.0,61.0,3.0,89.0,38.1,13.0
7643,12215052,female,22,164.0,58.0,27.0,107.0,40.8,166.0
7644,12664816,male,20,182.0,83.0,22.0,97.0,40.5,93.0
7645,18208440,female,28,176.0,68.0,22.0,95.0,40.5,106.0
7646,11074364,female,25,157.0,54.0,5.0,85.0,39.1,20.0
7647,19858976,female,38,160.0,61.0,8.0,86.0,39.6,33.0
7648,13230812,male,50,201.0,102.0,21.0,104.0,40.3,150.0
7649,15179818,female,50,159.0,56.0,26.0,110.0,40.9,182.0
7650,15002449,female,68,172.0,72.0,10.0,89.0,40.2,49.0
7651,14123564,female,51,178.0,74.0,23.0,95.0,40.6,119.0
7652,18571705,female,74,163.0,64.0,5.0,82.0,38.8,22.0
7653,18256312,female,47,170.0,68.0,26.0,99.0,40.8,146.0
7654,16751758,female,25,166.0,59.0,14.0,88.0,40.2,58.0
7655,15638062,female,43,164.0,68.0,30.0,108.0,41.0,195.0
7656,14398784,male,51,181.0,84.0,3.0,75.0,38.5,7.0
7657,19713477,female,64,147.0,51.0,22.0,108.0,40.4,156.0
7658,13156863,female,52,141.0,47.0,15.0,101.0,40.2,93.0
7659,16349091,female,40,159.0,58.0,18.0,106.0,40.1,115.0
7660,15688404,male,31,186.0,89.0,10.0,97.0,39.8,49.0
7661,10022370,male,38,197.0,94.0,3.0,83.0,38.5,10.0
7662,10596330,female,25,172.0,71.0,15.0,103.0,40.1,84.0
7663,15205210,female,44,159.0,64.0,12.0,97.0,39.8,65.0
7664,19544033,male,34,196.0,102.0,22.0,99.0,41.1,123.0
7665,11135576,male,37,178.0,81.0,4.0,81.0,38.8,10.0
7666,13574028,male,35,169.0,75.0,5.0,90.0,38.7,19.0
7667,12056612,female,61,157.0,62.0,5.0,83.0,38.8,21.0
7668,11692397,female,23,148.0,53.0,8.0,96.0,39.6,41.0
7669,18468308,female,27,168.0,66.0,16.0,91.0,40.5,71.0
7670,12635146,male,30,188.0,90.0,4.0,89.0,39.0,15.0
7671,17953830,female,24,167.0,71.0,8.0,94.0,39.7,37.0
7672,12219407,female,59,157.0,51.0,11.0,94.0,39.8,61.0
7673,13434310,female,35,151.0,51.0,12.0,93.0,39.9,60.0
7674,16306198,male,61,194.0,91.0,26.0,102.0,41.3,185.0
7675,10204513,female,50,173.0,65.0,16.0,98.0,40.4,89.0
7676,16973168,female,33,150.0,56.0,26.0,102.0,40.8,152.0
7677,13334838,female,34,162.0,58.0,20.0,108.0,40.6,129.0
7678,10391137,male,27,190.0,85.0,5.0,86.0,39.3,15.0
7679,11272855,male,21,190.0,88.0,17.0,100.0,40.2,82.0
7680,16329462,male,59,192.0,97.0,28.0,112.0,41.3,242.0
7681,19903249,male,55,187.0,89.0,18.0,94.0,40.1,100.0
7682,12894913,female,46,178.0,76.0,24.0,104.0,40.6,144.0
7683,18815385,male,44,202.0,101.0,2.0,79.0,38.2,6.0
7684,17771446,male,27,188.0,95.0,4.0,87.0,38.7,13.0
7685,11500782,male,70,177.0,77.0,29.0,100.0,40.7,201.0
7686,11444600,female,33,158.0,58.0,12.0,95.0,40.3,61.0
7687,10244375,male,22,192.0,91.0,26.0,113.0,40.7,179.0
7688,19644355,male,24,175.0,75.0,17.0,94.0,40.4,64.0
7689,16429150,male,52,176.0,77.0,26.0,112.0,40.8,205.0
7690,11542102,female,44,152.0,58.0,2.0,76.0,38.3,6.0
7691,16425653,female,31,150.0,56.0,28.0,105.0,40.9,172.0
7692,13259987,male,32,182.0,84.0,2.0,84.0,38.0,6.0
7693,15366901,male,26,178.0,74.0,7.0,79.0,39.5,11.0
7694,11894947,female,28,174.0,68.0,3.0,83.0,38.7,11.0
7695,17847322,female,47,172.0,66.0,9.0,92.0,39.6,44.0
7696,19601683,female,28,176.0,78.0,5.0,86.0,39.0,19.0
7697,13147502,female,44,156.0,62.0,15.0,93.0,39.8,75.0
7698,10082589,male,57,177.0,79.0,29.0,117.0,40.7,259.0
7699,10422958,male,58,183.0,89.0,27.0,108.0,40.8,212.0
7700,12886039,female,41,148.0,49.0,17.0,95.0,40.5,91.0
7701,13905940,female,20,171.0,72.0,25.0,107.0,40.7,148.0
7702,10198306,male,62,196.0,97.0,29.0,108.0,40.6,238.0
7703,13083167,male,28,193.0,84.0,7.0,87.0,39.7,22.0
7704,11794564,male,54,195.0,92.0,11.0,84.0,40.3,45.0
7705,11808320,male,23,182.0,89.0,8.0,79.0,39.3,14.0
7706,11048061,male,26,191.0,93.0,12.0,93.0,40.0,49.0
7707,10968865,female,24,170.0,66.0,9.0,89.0,39.8,37.0
7708,19634682,female,22,173.0,72.0,28.0,107.0,40.5,167.0
7709,15137480,male,40,196.0,98.0,15.0,93.0,40.3,73.0
7710,16823585,male,72,190.0,98.0,13.0,103.0,40.1,103.0
7711,15857770,male,79,176.0,83.0,2.0,89.0,38.3,12.0
7712,13433819,female,30,170.0,62.0,18.0,96.0,40.5,91.0
7713,11048913,female,25,172.0,67.0,23.0,103.0,40.6,130.0
7714,19660592,female,28,171.0,68.0,18.0,99.0,40.3,95.0
7715,17294108,female,76,172.0,68.0,12.0,96.0,40.2,70.0
7716,11592559,female,55,159.0,59.0,26.0,108.0,40.9,178.0
7717,16789507,female,43,156.0,65.0,27.0,102.0,40.6,159.0
7718,16021418,male,56,194.0,97.0,8.0,91.0,39.9,43.0
7719,11502992,female,26,150.0,56.0,25.0,106.0,40.4,154.0
7720,11160923,female,29,173.0,68.0,22.0,105.0,40.8,130.0
7721,16736418,female,32,180.0,76.0,18.0,106.0,40.4,108.0
7722,16756755,male,51,198.0,92.0,19.0,102.0,40.5,126.0
7723,16265981,female,39,167.0,61.0,22.0,95.0,40.7,113.0
7724,14447222,male,36,201.0,105.0,1.0,75.0,37.4,2.0
7725,16199741,female,24,168.0,65.0,30.0,107.0,40.5,183.0
7726,15748028,female,29,162.0,57.0,2.0,91.0,38.3,9.0
7727,11219147,female,31,162.0,57.0,8.0,86.0,39.6,33.0
7728,15103291,female,66,147.0,50.0,2.0,76.0,38.0,7.0
7729,15623286,female,46,166.0,65.0,24.0,107.0,40.8,156.0
7730,15194748,male,32,193.0,86.0,29.0,112.0,40.8,206.0
7731,13523445,male,20,193.0,87.0,29.0,109.0,40.9,177.0
7732,19708915,male,53,188.0,88.0,16.0,96.0,40.5,92.0
7733,10530887,female,28,154.0,55.0,12.0,95.0,40.2,60.0
7734,14906962,female,74,158.0,59.0,8.0,86.0,39.5,39.0
7735,16352081,male,56,170.0,78.0,15.0,99.0,40.1,92.0
7736,10069305,female,44,159.0,59.0,10.0,90.0,39.7,47.0
7737,19339064,female,22,175.0,69.0,15.0,97.0,40.3,74.0
7738,18495393,female,51,164.0,60.0,24.0,101.0,40.4,144.0
7739,16531883,female,78,167.0,67.0,27.0,108.0,40.6,192.0
7740,12091909,male,40,177.0,84.0,7.0,90.0,39.8,29.0
7741,14106644,male,51,191.0,94.0,28.0,109.0,41.0,217.0
7742,19414091,female,29,179.0,73.0,21.0,108.0,40.6,130.0
7743,13611223,male,59,194.0,95.0,30.0,109.0,40.6,245.0
7744,18499074,female,22,160.0,59.0,17.0,88.0,40.6,70.0
7745,17450232,male,45,192.0,93.0,18.0,109.0,40.5,134.0
7746,16719185,female,28,161.0,60.0,29.0,110.0,41.2,190.0
7747,18489846,male,47,166.0,67.0,9.0,93.0,39.8,41.0
7748,18108211,female,24,156.0,58.0,16.0,105.0,40.4,96.0
7749,17712824,male,48,177.0,77.0,21.0,101.0,40.3,127.0
7750,16143118,male,34,180.0,77.0,4.0,94.0,39.0,17.0
7751,19498959,male,74,206.0,117.0,5.0,92.0,39.2,34.0
7752,13270128,female,22,147.0,45.0,29.0,107.0,40.6,184.0
7753,11912839,female,24,187.0,76.0,25.0,98.0,40.9,124.0
7754,10708946,female,68,179.0,79.0,30.0,105.0,40.8,194.0
7755,13341673,male,78,190.0,93.0,27.0,115.0,41.1,268.0
7756,14424004,female,22,157.0,55.0,20.0,97.0,40.5,103.0
7757,15305860,female,30,163.0,60.0,30.0,112.0,41.2,204.0
7758,10411336,female,24,145.0,48.0,18.0,91.0,40.5,83.0
7759,13084871,female,71,181.0,78.0,1.0,76.0,37.8,3.0
7760,10783759,female,21,181.0,74.0,18.0,104.0,40.5,101.0
7761,14100872,female,50,151.0,51.0,6.0,87.0,39.3,28.0
7762,12228055,male,26,199.0,93.0,22.0,104.0,40.6,127.0
7763,12943721,female,69,152.0,55.0,18.0,99.0,40.5,111.0
7764,18357150,male,32,184.0,82.0,8.0,85.0,39.4,24.0
7765,12130884,female,40,171.0,70.0,24.0,107.0,40.7,151.0
7766,19852989,male,25,197.0,97.0,14.0,92.0,40.4,56.0
7767,11001220,female,25,162.0,59.0,3.0,90.0,38.6,13.0
7768,18430900,male,38,165.0,68.0,20.0,98.0,40.2,98.0
7769,16730124,male,70,203.0,107.0,3.0,83.0,38.6,15.0
7770,15598877,male,25,179.0,79.0,12.0,78.0,40.1,18.0
7771,11419788,female,20,163.0,56.0,25.0,107.0,40.6,154.0
7772,19593226,male,26,184.0,83.0,10.0,84.0,39.7,25.0
7773,16044930,male,68,189.0,92.0,20.0,101.0,40.5,147.0
7774,18699424,female,30,126.0,39.0,25.0,104.0,40.7,156.0
7775,11570973,female,63,177.0,72.0,20.0,97.0,40.3,112.0
7776,12537656,male,48,190.0,90.0,1.0,80.0,38.0,3.0
7777,13184083,male,41,207.0,110.0,29.0,113.0,41.1,238.0
7778,17867069,male,26,178.0,84.0,11.0,91.0,40.2,40.0
7779,15372564,male,76,197.0,102.0,20.0,98.0,40.5,150.0
7780,13872524,female,28,172.0,72.0,4.0,82.0,39.5,14.0
7781,16384794,male,70,186.0,92.0,18.0,100.0,40.5,131.0
7782,12116666,female,52,174.0,68.0,30.0,113.0,41.0,216.0
7783,15394714,female,36,182.0,83.0,27.0,105.0,40.8,158.0
7784,15786203,female,71,159.0,60.0,11.0,96.0,39.9,64.0
7785,17292135,female,26,148.0,52.0,2.0,86.0,38.0,8.0
7786,12338829,female,37,148.0,51.0,3.0,90.0,38.9,14.0
7787,13058780,male,30,183.0,89.0,29.0,109.0,41.0,192.0
7788,10914555,female,48,157.0,52.0,12.0,85.0,40.0,52.0
7789,16736429,male,64,188.0,97.0,13.0,88.0,39.6,69.0
7790,11610830,male,24,179.0,74.0,12.0,93.0,40.3,43.0
7791,15504408,female,70,174.0,72.0,16.0,85.0,40.6,71.0
7792,18388811,female,50,177.0,68.0,26.0,109.0,41.1,175.0
7793,15744468,female,74,177.0,77.0,3.0,81.0,38.4,12.0
7794,13835999,female,68,165.0,68.0,19.0,91.0,40.4,97.0
7795,15730455,female,58,171.0,73.0,15.0,97.0,40.0,83.0
7796,15367321,male,27,188.0,87.0,14.0,100.0,40.2,71.0
7797,19178381,male,20,191.0,92.0,27.0,104.0,40.9,148.0
7798,19082448,female,27,159.0,61.0,16.0,105.0,40.5,96.0
7799,14540325,female,35,169.0,67.0,13.0,96.0,40.1,66.0
7800,19131256,male,65,183.0,87.0,13.0,90.0,40.1,70.0
7801,12601969,female,57,176.0,73.0,28.0,105.0,40.6,178.0
7802,17843570,female,41,160.0,58.0,21.0,103.0,40.7,127.0
7803,19354247,male,62,181.0,83.0,13.0,94.0,40.1,75.0
7804,12359513,male,28,188.0,87.0,4.0,91.0,39.0,15.0
7805,16152170,male,68,199.0,104.0,22.0,108.0,40.5,190.0
7806,11769882,female,43,164.0,67.0,15.0,95.0,40.1,77.0
7807,10327988,male,38,195.0,95.0,9.0,99.0,39.8,51.0
7808,16802167,male,37,172.0,74.0,9.0,94.0,39.3,39.0
7809,17577805,female,43,156.0,58.0,6.0,87.0,39.1,26.0
7810,11527659,male,66,206.0,110.0,14.0,95.0,39.7,94.0
7811,11929295,female,66,167.0,66.0,10.0,90.0,39.7,50.0
7812,16915821,female,54,148.0,56.0,3.0,82.0,38.5,12.0
7813,11452958,male,32,177.0,79.0,23.0,101.0,40.8,122.0
7814,12903365,female,21,148.0,52.0,15.0,92.0,40.0,69.0
7815,14839734,female,21,178.0,74.0,12.0,101.0,39.7,63.0
7816,11033322,female,59,169.0,69.0,3.0,90.0,39.0,15.0
7817,14533442,male,40,176.0,73.0,2.0,86.0,38.0,7.0
7818,17883168,male,77,175.0,79.0,28.0,104.0,41.0,222.0
7819,19145400,male,29,177.0,79.0,2.0,82.0,37.7,5.0
7820,18498238,male,50,177.0,79.0,21.0,96.0,40.5,114.0
7821,10630310,male,59,186.0,87.0,1.0,78.0,37.7,3.0
7822,14847074,male,61,194.0,99.0,14.0,90.0,40.2,77.0
7823,17632150,male,31,202.0,102.0,8.0,79.0,39.6,20.0
7824,16131760,male,50,175.0,82.0,15.0,103.0,40.6,98.0
7825,11830359,female,62,167.0,65.0,11.0,97.0,39.9,63.0
7826,18868750,female,52,165.0,65.0,19.0,105.0,40.4,121.0
7827,16351781,female,36,168.0,69.0,26.0,104.0,41.1,154.0
7828,11137896,male,62,185.0,92.0,11.0,87.0,39.8,54.0
7829,17903350,male,35,195.0,93.0,23.0,105.0,40.8,146.0
7830,19948455,male,24,173.0,75.0,28.0,106.0,40.7,157.0
7831,13564712,female,24,167.0,62.0,4.0,90.0,38.9,17.0
7832,16402633,female,21,164.0,62.0,22.0,98.0,40.6,113.0
7833,19821971,male,22,192.0,92.0,14.0,93.0,40.5,55.0
7834,13635471,male,75,181.0,82.0,27.0,111.0,41.1,242.0
7835,12503559,male,34,175.0,76.0,15.0,92.0,40.3,60.0
7836,19809825,male,53,172.0,69.0,16.0,97.0,40.3,88.0
7837,16640058,female,29,164.0,62.0,27.0,107.0,40.9,168.0
7838,14253043,male,53,185.0,88.0,3.0,84.0,38.4,12.0
7839,16127373,male,69,168.0,68.0,5.0,80.0,39.2,18.0
7840,14156246,male,27,184.0,87.0,3.0,81.0,38.6,7.0
7841,10221203,female,35,164.0,61.0,16.0,90.0,40.1,72.0
7842,12894611,female,28,176.0,68.0,2.0,86.0,38.1,8.0
